discipline_title;slug_game;event_title;event_gender;medal_type;participant_type;country_3_letter_code;";"
Taekwondo;beijing-2008;Beijing 2008 Taekwondo - 58 kg men;Men;SILVER;Athlete;DOM;
Taekwondo;beijing-2008;Beijing 2008 Taekwondo - 58 kg men;Men;BRONZE;Athlete;TPE;
Taekwondo;beijing-2008;Beijing 2008 Taekwondo - 58 kg men;Men;BRONZE;Athlete;AFG;
Taekwondo;beijing-2008;57 - 67 kg women;Women;GOLD;Athlete;KOR;
Taekwondo;beijing-2008;57 - 67 kg women;Women;SILVER;Athlete;CAN;
Taekwondo;beijing-2008;57 - 67 kg women;Women;BRONZE;Athlete;FRA;
Taekwondo;beijing-2008;57 - 67 kg women;Women;BRONZE;Athlete;CRO;
Taekwondo;beijing-2008;68 - 80 kg men;Men;GOLD;Athlete;IRI;
Taekwondo;beijing-2008;68 - 80 kg men;Men;SILVER;Athlete;ITA;
Taekwondo;beijing-2008;68 - 80 kg men;Men;BRONZE;Athlete;USA;
Taekwondo;beijing-2008;68 - 80 kg men;Men;BRONZE;Athlete;CHN;
Taekwondo;beijing-2008;80 kg men;Men;GOLD;Athlete;KOR;
Taekwondo;beijing-2008;80 kg men;Men;SILVER;Athlete;GRE;
Taekwondo;beijing-2008;80 kg men;Men;BRONZE;Athlete;KAZ;
Taekwondo;beijing-2008;80 kg men;Men;BRONZE;Athlete;NGR;
Taekwondo;beijing-2008;49 - 57 kg women;Women;GOLD;Athlete;KOR;
Taekwondo;beijing-2008;49 - 57 kg women;Women;SILVER;Athlete;TUR;
Taekwondo;beijing-2008;49 - 57 kg women;Women;BRONZE;Athlete;USA;
Taekwondo;beijing-2008;49 - 57 kg women;Women;BRONZE;Athlete;CRO;
Taekwondo;beijing-2008;67 kg women;Women;GOLD;Athlete;MEX;
Taekwondo;beijing-2008;67 kg women;Women;SILVER;Athlete;NOR;
Taekwondo;beijing-2008;67 kg women;Women;BRONZE;Athlete;BRA;
Taekwondo;beijing-2008;67 kg women;Women;BRONZE;Athlete;GBR;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;GOLD;GameTeam;GBR;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;GOLD;GameTeam;GBR;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;SILVER;GameTeam;GRE;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;SILVER;GameTeam;GRE;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;BRONZE;GameTeam;DEN;
Rowing;beijing-2008;lightweight double sculls 2x men;Men;BRONZE;GameTeam;DEN;
Rowing;beijing-2008;pair without coxswain 2 women;Women;GOLD;GameTeam;ROU;
Rowing;beijing-2008;pair without coxswain 2 women;Women;GOLD;GameTeam;ROU;
Rowing;beijing-2008;pair without coxswain 2 women;Women;SILVER;GameTeam;CHN;
Rowing;beijing-2008;pair without coxswain 2 women;Women;SILVER;GameTeam;CHN;
Rowing;beijing-2008;pair without coxswain 2 women;Women;BRONZE;GameTeam;BLR;
Rowing;beijing-2008;pair without coxswain 2 women;Women;BRONZE;GameTeam;BLR;
Rowing;beijing-2008;single sculls 1x women;Women;GOLD;Athlete;BUL;
Rowing;beijing-2008;single sculls 1x women;Women;SILVER;Athlete;USA;
Rowing;beijing-2008;single sculls 1x women;Women;BRONZE;Athlete;BLR;
Rowing;beijing-2008;eight with coxswain 8 women;Women;GOLD;GameTeam;USA;
Rowing;beijing-2008;eight with coxswain 8 women;Women;SILVER;GameTeam;NED;
Rowing;beijing-2008;eight with coxswain 8 women;Women;BRONZE;GameTeam;ROU;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;GOLD;GameTeam;NED;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;GOLD;GameTeam;NED;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;SILVER;GameTeam;FIN;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;SILVER;GameTeam;FIN;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;BRONZE;GameTeam;CAN;
Rowing;beijing-2008;lightweight double sculls 2x women;Women;BRONZE;GameTeam;CAN;
Rowing;beijing-2008;lightweight coxless four 4 men;Men;GOLD;GameTeam;DEN;
Rowing;beijing-2008;lightweight coxless four 4 men;Men;SILVER;GameTeam;POL;
Rowing;beijing-2008;lightweight coxless four 4 men;Men;BRONZE;GameTeam;CAN;
Rowing;beijing-2008;quadruple sculls without coxsw women;Women;GOLD;GameTeam;CHN;
Rowing;beijing-2008;quadruple sculls without coxsw women;Women;SILVER;GameTeam;GBR;
Rowing;beijing-2008;quadruple sculls without coxsw women;Women;BRONZE;GameTeam;GER;
Rowing;beijing-2008;single sculls 1x men;Men;GOLD;Athlete;NOR;
Rowing;beijing-2008;single sculls 1x men;Men;SILVER;Athlete;CZE;
Rowing;beijing-2008;single sculls 1x men;Men;BRONZE;Athlete;NZL;
Rowing;beijing-2008;quadruple sculls without coxsw men;Men;GOLD;GameTeam;POL;
Rowing;beijing-2008;quadruple sculls without coxsw men;Men;SILVER;GameTeam;ITA;
Rowing;beijing-2008;quadruple sculls without coxsw men;Men;BRONZE;GameTeam;FRA;
Rowing;beijing-2008;pair without coxswain 2 men;Men;GOLD;GameTeam;AUS;
Rowing;beijing-2008;pair without coxswain 2 men;Men;GOLD;GameTeam;AUS;
Rowing;beijing-2008;pair without coxswain 2 men;Men;SILVER;GameTeam;CAN;
Rowing;beijing-2008;pair without coxswain 2 men;Men;SILVER;GameTeam;CAN;
Rowing;beijing-2008;pair without coxswain 2 men;Men;BRONZE;GameTeam;NZL;
Rowing;beijing-2008;pair without coxswain 2 men;Men;BRONZE;GameTeam;NZL;
Rowing;beijing-2008;four without coxswain 4 men;Men;GOLD;GameTeam;GBR;
Rowing;beijing-2008;four without coxswain 4 men;Men;SILVER;GameTeam;AUS;
Rowing;beijing-2008;four without coxswain 4 men;Men;BRONZE;GameTeam;FRA;
Rowing;beijing-2008;double sculls 2x women;Women;GOLD;GameTeam;NZL;
Rowing;beijing-2008;double sculls 2x women;Women;GOLD;GameTeam;NZL;
Rowing;beijing-2008;double sculls 2x women;Women;SILVER;GameTeam;GER;
Rowing;beijing-2008;double sculls 2x women;Women;SILVER;GameTeam;GER;
Rowing;beijing-2008;double sculls 2x women;Women;BRONZE;GameTeam;GBR;
Rowing;beijing-2008;double sculls 2x women;Women;BRONZE;GameTeam;GBR;
Rowing;beijing-2008;double sculls 2x men;Men;GOLD;GameTeam;AUS;
Rowing;beijing-2008;double sculls 2x men;Men;GOLD;GameTeam;AUS;
Rowing;beijing-2008;double sculls 2x men;Men;SILVER;GameTeam;EST;
Rowing;beijing-2008;double sculls 2x men;Men;SILVER;GameTeam;EST;
Rowing;beijing-2008;double sculls 2x men;Men;BRONZE;GameTeam;GBR;
Rowing;beijing-2008;double sculls 2x men;Men;BRONZE;GameTeam;GBR;
Rowing;beijing-2008;eight with coxswain 8 men;Men;GOLD;GameTeam;CAN;
Rowing;beijing-2008;eight with coxswain 8 men;Men;SILVER;GameTeam;GBR;
Rowing;beijing-2008;eight with coxswain 8 men;Men;BRONZE;GameTeam;USA;
Boxing;beijing-2008;48-51kg flyweight men;Men;GOLD;Athlete;THA;
Boxing;beijing-2008;48-51kg flyweight men;Men;SILVER;Athlete;CUB;
Boxing;beijing-2008;48-51kg flyweight men;Men;BRONZE;Athlete;RUS;
Boxing;beijing-2008;48-51kg flyweight men;Men;BRONZE;Athlete;ITA;
Boxing;beijing-2008;57-60kg lightweight men;Men;GOLD;Athlete;RUS;
Boxing;beijing-2008;57-60kg lightweight men;Men;SILVER;Athlete;FRA;
Boxing;beijing-2008;57-60kg lightweight men;Men;BRONZE;Athlete;ARM;
Boxing;beijing-2008;57-60kg lightweight men;Men;BRONZE;Athlete;CUB;
Boxing;beijing-2008;60 - 64 kg men;Men;GOLD;Athlete;DOM;
Boxing;beijing-2008;60 - 64 kg men;Men;SILVER;Athlete;THA;
Boxing;beijing-2008;60 - 64 kg men;Men;BRONZE;Athlete;CUB;
Boxing;beijing-2008;60 - 64 kg men;Men;BRONZE;Athlete;FRA;
Boxing;beijing-2008;81-91kg heavyweight men;Men;GOLD;Athlete;RUS;
Boxing;beijing-2008;81-91kg heavyweight men;Men;SILVER;Athlete;ITA;
Boxing;beijing-2008;81-91kg heavyweight men;Men;BRONZE;Athlete;CUB;
Boxing;beijing-2008;81-91kg heavyweight men;Men;BRONZE;Athlete;USA;
Boxing;beijing-2008;48kg light flywieght men;Men;GOLD;Athlete;CHN;
Boxing;beijing-2008;48kg light flywieght men;Men;SILVER;Athlete;MGL;
Boxing;beijing-2008;48kg light flywieght men;Men;BRONZE;Athlete;CUB;
Boxing;beijing-2008;48kg light flywieght men;Men;BRONZE;Athlete;IRL;
Boxing;beijing-2008;54-57kg featherweight men;Men;GOLD;Athlete;UKR;
Boxing;beijing-2008;54-57kg featherweight men;Men;SILVER;Athlete;FRA;
Boxing;beijing-2008;54-57kg featherweight men;Men;BRONZE;Athlete;TUR;
Boxing;beijing-2008;54-57kg featherweight men;Men;BRONZE;Athlete;AZE;
Boxing;beijing-2008;91kg super heavyweight men;Men;GOLD;Athlete;ITA;
Boxing;beijing-2008;91kg super heavyweight men;Men;SILVER;Athlete;CHN;
Boxing;beijing-2008;91kg super heavyweight men;Men;BRONZE;Athlete;UKR;
Boxing;beijing-2008;91kg super heavyweight men;Men;BRONZE;Athlete;GBR;
Boxing;beijing-2008;64 - 69 kg men;Men;GOLD;Athlete;KAZ;
Boxing;beijing-2008;64 - 69 kg men;Men;SILVER;Athlete;CUB;
Boxing;beijing-2008;64 - 69 kg men;Men;BRONZE;Athlete;CHN;
Boxing;beijing-2008;64 - 69 kg men;Men;BRONZE;Athlete;KOR;
Boxing;beijing-2008;51-54kg bantamweight men;Men;GOLD;Athlete;MGL;
Boxing;beijing-2008;51-54kg bantamweight men;Men;SILVER;Athlete;CUB;
Boxing;beijing-2008;51-54kg bantamweight men;Men;BRONZE;Athlete;MRI;
Boxing;beijing-2008;51-54kg bantamweight men;Men;BRONZE;Athlete;MDA;
Boxing;beijing-2008;75-81kg lightheavyweight men;Men;GOLD;Athlete;CHN;
Boxing;beijing-2008;75-81kg lightheavyweight men;Men;SILVER;Athlete;IRL;
Boxing;beijing-2008;75-81kg lightheavyweight men;Men;BRONZE;Athlete;GBR;
Boxing;beijing-2008;75-81kg lightheavyweight men;Men;BRONZE;Athlete;KAZ;
Boxing;beijing-2008;69 - 75 kg men;Men;GOLD;Athlete;GBR;
Boxing;beijing-2008;69 - 75 kg men;Men;SILVER;Athlete;CUB;
Boxing;beijing-2008;69 - 75 kg men;Men;BRONZE;Athlete;IRL;
Boxing;beijing-2008;69 - 75 kg men;Men;BRONZE;Athlete;IND;
Baseball;beijing-2008;baseball men;Men;GOLD;GameTeam;KOR;
Baseball;beijing-2008;baseball men;Men;SILVER;GameTeam;CUB;
Baseball;beijing-2008;baseball men;Men;BRONZE;GameTeam;USA;
Wrestling;beijing-2008;Featherweight, Freestyle (≤55 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;beijing-2008;Featherweight, Freestyle (≤55 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;beijing-2008;Featherweight, Freestyle (≤55 kilograms) Men;Men;BRONZE;Athlete;BUL;
Wrestling;beijing-2008;Featherweight, Freestyle (≤55 kilograms) Men;Men;BRONZE;Athlete;RUS;
Wrestling;beijing-2008;Super-Heavyweight, Freestyle (≤120 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Super-Heavyweight, Freestyle (≤120 kilograms) Men;Men;SILVER;Athlete;SVK;
Wrestling;beijing-2008;Super-Heavyweight, Freestyle (≤120 kilograms) Men;Men;BRONZE;Athlete;KAZ;
Wrestling;beijing-2008;Super-Heavyweight, Freestyle (≤120 kilograms) Men;Men;BRONZE;Athlete;CUB;
Wrestling;beijing-2008;Middleweight, Freestyle (≤63 kilograms) Women;Women;GOLD;Athlete;JPN;
Wrestling;beijing-2008;Middleweight, Freestyle (≤63 kilograms) Women;Women;SILVER;Athlete;RUS;
Wrestling;beijing-2008;Middleweight, Freestyle (≤63 kilograms) Women;Women;BRONZE;Athlete;KAZ;
Wrestling;beijing-2008;Middleweight, Freestyle (≤63 kilograms) Women;Women;BRONZE;Athlete;USA;
Wrestling;beijing-2008;Lightweight, Freestyle (≤60 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Lightweight, Freestyle (≤60 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;beijing-2008;Lightweight, Freestyle (≤60 kilograms) Men;Men;BRONZE;Athlete;KGZ;
Wrestling;beijing-2008;Lightweight, Freestyle (≤60 kilograms) Men;Men;BRONZE;Athlete;IRI;
Wrestling;beijing-2008;Heavyweight, Greco-Roman (≤96 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Heavyweight, Greco-Roman (≤96 kilograms) Men;Men;SILVER;Athlete;GER;
Wrestling;beijing-2008;Heavyweight, Greco-Roman (≤96 kilograms) Men;Men;BRONZE;Athlete;USA;
Wrestling;beijing-2008;Heavyweight, Greco-Roman (≤96 kilograms) Men;Men;BRONZE;Athlete;CZE;
Wrestling;beijing-2008;Light-Heavyweight, Freestyle (≤84 kilograms) Men;Men;GOLD;Athlete;GEO;
Wrestling;beijing-2008;Light-Heavyweight, Freestyle (≤84 kilograms) Men;Men;SILVER;Athlete;TJK;
Wrestling;beijing-2008;Light-Heavyweight, Freestyle (≤84 kilograms) Men;Men;BRONZE;Athlete;UKR;
Wrestling;beijing-2008;Light-Heavyweight, Freestyle (≤84 kilograms) Men;Men;BRONZE;Athlete;RUS;
Wrestling;beijing-2008;Light-Heavyweight, Greco-Roman (≤84 kilograms) Men;Men;GOLD;Athlete;ITA;
Wrestling;beijing-2008;Light-Heavyweight, Greco-Roman (≤84 kilograms) Men;Men;SILVER;Athlete;HUN;
Wrestling;beijing-2008;Light-Heavyweight, Greco-Roman (≤84 kilograms) Men;Men;BRONZE;Athlete;TUR;
Wrestling;beijing-2008;Featherweight, Greco-Roman (≤55 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Featherweight, Greco-Roman (≤55 kilograms) Men;Men;SILVER;Athlete;AZE;
Wrestling;beijing-2008;Featherweight, Greco-Roman (≤55 kilograms) Men;Men;BRONZE;Athlete;ARM;
Wrestling;beijing-2008;Featherweight, Greco-Roman (≤55 kilograms) Men;Men;BRONZE;Athlete;KOR;
Wrestling;beijing-2008;Welterweight, Freestyle (≤66 kilograms) Men;Men;GOLD;Athlete;TUR;
Wrestling;beijing-2008;Welterweight, Freestyle (≤66 kilograms) Men;Men;SILVER;Athlete;UKR;
Wrestling;beijing-2008;Welterweight, Freestyle (≤66 kilograms) Men;Men;BRONZE;Athlete;GEO;
Wrestling;beijing-2008;Welterweight, Freestyle (≤66 kilograms) Men;Men;BRONZE;Athlete;IND;
Wrestling;beijing-2008;Lightweight, Greco-Roman (≤60 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Lightweight, Greco-Roman (≤60 kilograms) Men;Men;SILVER;Athlete;KAZ;
Wrestling;beijing-2008;Lightweight, Greco-Roman (≤60 kilograms) Men;Men;BRONZE;Athlete;KGZ;
Wrestling;beijing-2008;Lightweight, Greco-Roman (≤60 kilograms) Men;Men;BRONZE;Athlete;CHN;
Wrestling;beijing-2008;Lightweight, Freestyle (≤55 kilograms) Women;Women;GOLD;Athlete;JPN;
Wrestling;beijing-2008;Lightweight, Freestyle (≤55 kilograms) Women;Women;SILVER;Athlete;CHN;
Wrestling;beijing-2008;Lightweight, Freestyle (≤55 kilograms) Women;Women;BRONZE;Athlete;CAN;
Wrestling;beijing-2008;Lightweight, Freestyle (≤55 kilograms) Women;Women;BRONZE;Athlete;COL;
Wrestling;beijing-2008;Middleweight, Greco-Roman (≤74 kilograms) Men;Men;GOLD;Athlete;GEO;
Wrestling;beijing-2008;Middleweight, Greco-Roman (≤74 kilograms) Men;Men;SILVER;Athlete;CHN;
Wrestling;beijing-2008;Middleweight, Greco-Roman (≤74 kilograms) Men;Men;BRONZE;Athlete;BUL;
Wrestling;beijing-2008;Middleweight, Greco-Roman (≤74 kilograms) Men;Men;BRONZE;Athlete;FRA;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤72 kilograms) Women;Women;GOLD;Athlete;CHN;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤72 kilograms) Women;Women;SILVER;Athlete;BUL;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤72 kilograms) Women;Women;BRONZE;Athlete;JPN;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤72 kilograms) Women;Women;BRONZE;Athlete;POL;
Wrestling;beijing-2008;Middleweight, Freestyle (≤74 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Middleweight, Freestyle (≤74 kilograms) Men;Men;SILVER;Athlete;BLR;
Wrestling;beijing-2008;Middleweight, Freestyle (≤74 kilograms) Men;Men;BRONZE;Athlete;BUL;
Wrestling;beijing-2008;Middleweight, Freestyle (≤74 kilograms) Men;Men;BRONZE;Athlete;ROU;
Wrestling;beijing-2008;Flyweight, Freestyle (≤48 kilograms) Women;Women;GOLD;Athlete;CAN;
Wrestling;beijing-2008;Flyweight, Freestyle (≤48 kilograms) Women;Women;SILVER;Athlete;JPN;
Wrestling;beijing-2008;Flyweight, Freestyle (≤48 kilograms) Women;Women;BRONZE;Athlete;AZE;
Wrestling;beijing-2008;Flyweight, Freestyle (≤48 kilograms) Women;Women;BRONZE;Athlete;UKR;
Wrestling;beijing-2008;Super-Heavyweight, Greco-Roman (≤120 kilograms) Men;Men;GOLD;Athlete;CUB;
Wrestling;beijing-2008;Super-Heavyweight, Greco-Roman (≤120 kilograms) Men;Men;SILVER;Athlete;LTU;
Wrestling;beijing-2008;Super-Heavyweight, Greco-Roman (≤120 kilograms) Men;Men;BRONZE;Athlete;ARM;
Wrestling;beijing-2008;Super-Heavyweight, Greco-Roman (≤120 kilograms) Men;Men;BRONZE;Athlete;FRA;
Wrestling;beijing-2008;Welterweight, Greco-Roman (≤66 kilograms) Men;Men;GOLD;Athlete;FRA;
Wrestling;beijing-2008;Welterweight, Greco-Roman (≤66 kilograms) Men;Men;SILVER;Athlete;KGZ;
Wrestling;beijing-2008;Welterweight, Greco-Roman (≤66 kilograms) Men;Men;BRONZE;Athlete;UKR;
Wrestling;beijing-2008;Welterweight, Greco-Roman (≤66 kilograms) Men;Men;BRONZE;Athlete;BLR;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤96 kilograms) Men;Men;GOLD;Athlete;RUS;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤96 kilograms) Men;Men;SILVER;Athlete;GEO;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤96 kilograms) Men;Men;BRONZE;Athlete;AZE;
Wrestling;beijing-2008;Heavyweight, Freestyle (≤96 kilograms) Men;Men;BRONZE;Athlete;CUB;
Handball;beijing-2008;handball men;Men;GOLD;GameTeam;FRA;
Handball;beijing-2008;handball men;Men;SILVER;GameTeam;ISL;
Handball;beijing-2008;handball men;Men;BRONZE;GameTeam;ESP;
Handball;beijing-2008;handball women;Women;GOLD;GameTeam;NOR;
Handball;beijing-2008;handball women;Women;SILVER;GameTeam;RUS;
Handball;beijing-2008;handball women;Women;BRONZE;GameTeam;KOR;
Athletics;beijing-2008;20km race walk women;Women;GOLD;Athlete;RUS;
Athletics;beijing-2008;20km race walk women;Women;SILVER;Athlete;NOR;
Athletics;beijing-2008;20km race walk women;Women;BRONZE;Athlete;ITA;
Athletics;beijing-2008;long jump women;Women;GOLD;Athlete;BRA;
Athletics;beijing-2008;long jump women;Women;BRONZE;Athlete;NGR;
Athletics;beijing-2008;1500m women;Women;GOLD;Athlete;KEN;
Athletics;beijing-2008;1500m women;Women;SILVER;Athlete;UKR;
Athletics;beijing-2008;1500m women;Women;BRONZE;Athlete;UKR;
Athletics;beijing-2008;shot put women;Women;GOLD;Athlete;NZL;
Athletics;beijing-2008;shot put women;Women;SILVER;Athlete;CUB;
Athletics;beijing-2008;shot put women;Women;BRONZE;Athlete;CHN;
Athletics;beijing-2008;heptathlon women;Women;GOLD;Athlete;UKR;
Athletics;beijing-2008;heptathlon women;Women;SILVER;Athlete;USA;
Athletics;beijing-2008;heptathlon women;Women;BRONZE;Athlete;GBR;
Athletics;beijing-2008;20km walk men;Men;GOLD;Athlete;RUS;
Athletics;beijing-2008;20km walk men;Men;SILVER;Athlete;ECU;
Athletics;beijing-2008;20km walk men;Men;BRONZE;Athlete;AUS;
Athletics;beijing-2008;110m hurdles men;Men;GOLD;Athlete;CUB;
Athletics;beijing-2008;110m hurdles men;Men;SILVER;Athlete;USA;
Athletics;beijing-2008;110m hurdles men;Men;BRONZE;Athlete;USA;
Athletics;beijing-2008;triple jump men;Men;GOLD;Athlete;POR;
Athletics;beijing-2008;triple jump men;Men;SILVER;Athlete;GBR;
Athletics;beijing-2008;triple jump men;Men;BRONZE;Athlete;BAH;
Athletics;beijing-2008;marathon men;Men;GOLD;Athlete;KEN;
Athletics;beijing-2008;marathon men;Men;SILVER;Athlete;MAR;
Athletics;beijing-2008;marathon men;Men;BRONZE;Athlete;ETH;
Athletics;beijing-2008;discus throw women;Women;GOLD;Athlete;USA;
Athletics;beijing-2008;discus throw women;Women;SILVER;Athlete;UKR;
Athletics;beijing-2008;discus throw women;Women;BRONZE;Athlete;CHN;
Athletics;beijing-2008;decathlon men;Men;GOLD;Athlete;USA;
Athletics;beijing-2008;decathlon men;Men;SILVER;Athlete;BLR;
Athletics;beijing-2008;decathlon men;Men;BRONZE;Athlete;CUB;
Athletics;beijing-2008;4x100m relay women;Women;GOLD;GameTeam;BEL;
Athletics;beijing-2008;4x100m relay women;Women;SILVER;GameTeam;NGR;
Athletics;beijing-2008;4x100m relay women;Women;BRONZE;GameTeam;BRA;
Athletics;beijing-2008;discus throw men;Men;GOLD;Athlete;EST;
Athletics;beijing-2008;discus throw men;Men;SILVER;Athlete;POL;
Athletics;beijing-2008;discus throw men;Men;BRONZE;Athlete;LTU;
Athletics;beijing-2008;800m men;Men;GOLD;Athlete;KEN;
Athletics;beijing-2008;800m men;Men;SILVER;Athlete;SUD;
Athletics;beijing-2008;800m men;Men;BRONZE;Athlete;KEN;
Athletics;beijing-2008;shot put men;Men;GOLD;Athlete;POL;
Athletics;beijing-2008;shot put men;Men;SILVER;Athlete;USA;
Athletics;beijing-2008;shot put men;Men;BRONZE;Athlete;CAN;
Athletics;beijing-2008;high jump men;Men;GOLD;Athlete;RUS;
Athletics;beijing-2008;high jump men;Men;SILVER;Athlete;GBR;
Athletics;beijing-2008;high jump men;Men;BRONZE;Athlete;RUS;
Athletics;beijing-2008;10000m men;Men;GOLD;Athlete;ETH;
Athletics;beijing-2008;10000m men;Men;SILVER;Athlete;ETH;
Athletics;beijing-2008;10000m men;Men;BRONZE;Athlete;KEN;
Athletics;beijing-2008;pole vault women;Women;GOLD;Athlete;RUS;
Athletics;beijing-2008;pole vault women;Women;SILVER;Athlete;USA;
Athletics;beijing-2008;pole vault women;Women;BRONZE;Athlete;RUS;
Athletics;beijing-2008;long jump men;Men;GOLD;Athlete;PAN;
Athletics;beijing-2008;long jump men;Men;SILVER;Athlete;RSA;
Athletics;beijing-2008;long jump men;Men;BRONZE;Athlete;CUB;
Athletics;beijing-2008;200m men;Men;GOLD;Athlete;JAM;
Athletics;beijing-2008;200m men;Men;SILVER;Athlete;USA;
Athletics;beijing-2008;200m men;Men;BRONZE;Athlete;USA;
Athletics;beijing-2008;hammer throw men;Men;GOLD;Athlete;SLO;
Athletics;beijing-2008;hammer throw men;Men;SILVER;Athlete;BLR;
Athletics;beijing-2008;hammer throw men;Men;BRONZE;Athlete;BLR;
Athletics;beijing-2008;100m men;Men;GOLD;Athlete;JAM;
Athletics;beijing-2008;100m men;Men;SILVER;Athlete;TTO;
Athletics;beijing-2008;100m men;Men;BRONZE;Athlete;USA;
Athletics;beijing-2008;triple jump women;Women;GOLD;Athlete;CMR;
Athletics;beijing-2008;triple jump women;Women;SILVER;Athlete;KAZ;
Athletics;beijing-2008;triple jump women;Women;BRONZE;Athlete;CUB;
Athletics;beijing-2008;50km walk men;Men;GOLD;Athlete;ITA;
Athletics;beijing-2008;50km walk men;Men;SILVER;Athlete;AUS;
Athletics;beijing-2008;50km walk men;Men;BRONZE;Athlete;RUS;
Athletics;beijing-2008;10000m women;Women;GOLD;Athlete;ETH;
Athletics;beijing-2008;10000m women;Women;SILVER;Athlete;USA;
Athletics;beijing-2008;10000m women;Women;BRONZE;Athlete;KEN;
Athletics;beijing-2008;100m hurdles women;Women;GOLD;Athlete;USA;
Athletics;beijing-2008;100m hurdles women;Women;SILVER;Athlete;AUS;
Athletics;beijing-2008;100m hurdles women;Women;BRONZE;Athlete;CAN;
Athletics;beijing-2008;4x400m relay women;Women;GOLD;GameTeam;USA;
Athletics;beijing-2008;4x400m relay women;Women;SILVER;GameTeam;JAM;
Athletics;beijing-2008;4x400m relay women;Women;BRONZE;GameTeam;GBR;
